product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
827,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",745.11,19.39,beauty,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,969,Blue,small,5.5,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,2015-12-25,3.1,737,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,4.8,591,free,32.75
828,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,Vivamus in felis eu sapien cursus vestibulum.,622.51,10.16,electronics,venenatis lacinia aenean sit amet justo morbi ut odio cras mi,148,Goldenrod,extra large,2.7,dui nec nisi volutpat eleifend donec ut dolor morbi vel,2017-02-26,4.3,66,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,4.4,759,express,11.32
829,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.",828.25,5.89,toys,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,98,Purple,extra large,0.8,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,2011-02-22,4.6,101,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,1.6,25,free,48.96
830,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",811.42,41.34,beauty,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,605,Indigo,small,7.6,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,2019-08-25,1.1,938,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,2.7,442,express,43.17
831,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,Sed accumsan felis.,23.13,14.08,clothing,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,588,Yellow,extra large,8.3,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,2012-08-03,2.2,516,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,3.1,893,free,41.46
832,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",171.92,3.62,clothing,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,980,Orange,medium,1.8,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2017-06-13,3.0,884,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,1.3,631,express,21.85
833,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,489.6,12.87,home decor,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,833,Khaki,small,5.4,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,2019-12-22,1.2,391,eleifend pede libero quis orci nullam molestie nibh in lectus,2.5,311,standard,14.28
834,sed magna at nunc commodo placerat praesent blandit nam nulla integer,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",127.8,42.53,clothing,a suscipit nulla elit ac nulla sed vel enim sit,902,Indigo,large,5.8,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,2010-05-21,1.1,405,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,3.4,410,free,44.06
835,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,511.63,39.84,beauty,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,883,Violet,extra large,7.1,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,2019-08-01,2.7,340,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,4.4,920,free,19.09
836,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",89.87,17.08,toys,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,658,Violet,small,5.4,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,2011-07-23,2.2,502,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui,4.8,983,free,24.22
837,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",726.96,0.31,electronics,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,820,Crimson,medium,9.3,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,2022-05-18,2.0,970,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,3.5,702,free,46.66
838,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",428.47,22.5,electronics,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,26,Pink,small,6.0,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,2020-12-05,4.9,375,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,1.8,721,standard,28.89
839,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,443.6,32.87,home decor,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,157,Pink,small,6.3,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id,2015-02-18,4.2,387,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,4.4,89,standard,30.86
840,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,207.78,8.15,beauty,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,315,Blue,medium,0.5,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,2015-12-13,1.5,673,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,3.9,69,free,48.88
841,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",683.06,12.47,home decor,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,909,Crimson,large,1.7,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,2018-07-31,3.2,920,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,1.0,365,standard,4.13
842,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,23.39,42.25,toys,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,126,Red,extra large,4.9,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,2021-03-02,1.4,144,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,2.7,877,standard,19.13
843,at velit eu est congue elementum in hac habitasse platea dictumst,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",586.68,45.18,beauty,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,139,Indigo,extra large,8.5,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,2020-05-27,3.0,457,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,3.6,340,standard,18.99
844,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",677.72,47.75,beauty,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,722,Turquoise,extra large,6.0,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,2018-11-02,3.2,27,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,3.2,658,free,35.57
845,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,191.41,4.08,home decor,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,471,Green,small,3.3,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,2010-06-28,4.0,621,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,3.8,295,free,41.92
846,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",447.5,11.84,beauty,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,384,Teal,medium,6.8,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,2018-05-07,3.2,356,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,2.0,104,standard,44.43
847,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",159.13,12.1,home decor,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,441,Maroon,small,0.7,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,2020-10-11,3.4,228,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,1.9,167,free,24.57
848,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",285.16,21.47,clothing,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,574,Blue,small,1.8,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,2010-04-01,4.2,936,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,3.3,537,standard,15.64
849,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",349.94,3.82,beauty,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,122,Yellow,extra large,1.7,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,2020-03-18,3.0,757,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,3.0,677,standard,7.61
850,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",186.8,24.91,electronics,sed accumsan felis ut at dolor quis odio consequat varius,299,Maroon,medium,0.2,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,2017-03-06,4.2,219,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,4.1,150,standard,40.28
